ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Kohlschreiber P.,168,29,318,1415,6,3,2,6,6,0,1,6,6,2,3,2,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Bolt A.,65,188,800,274,6,7,4,6,6,2,6,3,6,4,3,2,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Tsitsipas S.,50,82,986,655,6,1,6,3,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Novak D.,3,226,4990,232,6,3,6,2,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Lajovic D.,26,75,1675,687,2,6,6,3,5,7,6,4,11,9,3,2,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Pospisil V.,6,105,3805,541,6,2,6,2,4,6,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Dzumhur D.,Lorenzi P.,30,44,1391,1120,3,6,2,6,7,6,6,2,6,4,3,2,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Djere L.,89,85,615,624,7,6,6,3,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald M.,Ymer E.,186,140,277,398,6,4,6,3,4,6,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Copil M.,57,92,860,592,7,5,6,4,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sugita Y.,Sock J.,41,9,1200,2960,6,1,7,6,5,7,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Basilashvili N.,Melzer G.,61,102,836,545,6,3,6,4,2,6,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Bhambri Y.,123,119,474,487,7,6,6,4,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Coric B.,122,46,476,1036,7,5,6,4,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Jarry N.,52,101,929,550,6,2,7,6,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Halys Q.,138,134,422,436,6,3,3,6,6,7,7,5,11,9,3,2,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Bemelmans R.,Pouille L.,117,18,488,2235,6,4,6,4,6,7,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Dutra Silva R.,17,98,2260,566,6,1,6,2,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Estrella Burgos V.,1,79,10600,677,6,1,6,1,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Jaziri M.,Caruso S.,100,210,560,254,6,7,3,6,6,3,7,5,6,3,3,2,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Brown D.,70,129,720,442,6,4,6,3,4,6,6,7,6,1,3,2,Completed
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,King K.,15,214,2320,248,6,4,6,4,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Raonic M.,86,23,621,1750,6,7,7,5,6,4,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Vesely J.,Safranek V.,64,225,815,236,6,4,6,3,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Albot R.,80,87,674,618,6,2,6,3,4,6,7,5,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Bautista Agut R.,40,21,1225,2015,6,1,7,5,7,5,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Daniel T.,59,96,855,585,6,7,7,6,6,4,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Berrettini M.,27,130,1625,442,6,4,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Kicker N.,Thompson J.,93,99,590,564,6,3,6,1,4,6,3,6,6,3,3,2,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Marterer M.,Stebe C.M.,94,83,587,645,6,0,6,3,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Haase R.,219,43,243,1175,6,3,7,5,6,7,7,5,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Lopez F.,13,38,2535,1295,6,3,6,4,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Fabbiano T.,4,73,4610,701,6,1,7,6,7,5,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Bachinger M.,7,182,3775,280,6,7,6,3,6,2,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Gojowczyk P.,Kukushkin M.,62,69,827,730,6,3,6,3,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Berankis R.,8,136,3060,433,6,3,6,4,2,6,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Ramos-Vinolas A.,Donaldson J.,22,54,1845,878,6,2,6,3,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Donskoy E.,Mayer F.,72,68,710,733,6,4,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,Johnson S.,190,48,272,1010,6,7,6,3,7,6,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Young D.,14,63,2335,816,6,1,6,2,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sandgren T.,Chardy J.,97,84,583,640,6,4,7,6,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Smyczek T.,Popyrin A.,131,550,441,55,6,3,6,7,6,3,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Zeballos H.,25,66,1715,768,6,4,6,4,7,5,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Struff J.L.,Kwon S.W.,55,174,870,301,6,1,6,2,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Kokkinakis T.,53,216,884,245,6,2,6,7,7,6,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Munar J.,39,187,1265,275,6,3,7,6,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Kavcic B.,31,106,1375,540,6,1,6,4,7,5,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Polansky P.,47,139,1030,401,7,6,7,6,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Paire B.,71,42,720,1190,6,0,6,7,6,1,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Chung H.,Zverev M.,58,35,857,1302,6,2,4,1,,,,,,,1,0,Retired
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,De Minaur A.,20,127,2050,453,6,3,3,6,6,0,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Bedene A.,2,51,9605,968,6,3,6,4,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Pella G.,5,56,4060,864,6,4,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Tiafoe F.,10,81,2725,656,6,3,6,4,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Basilashvili N.,Bemelmans R.,61,117,836,488,7,5,6,1,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Muller G.,Jaziri M.,28,100,1490,560,7,5,6,4,6,7,3,6,6,2,3,2,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Nishioka Y.,76,168,686,318,6,1,6,3,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Simon G.,11,57,2615,860,6,2,3,0,,,,,,,1,0,Retired
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Shapovalov D.,15,50,2320,986,3,6,6,3,1,6,7,6,7,5,3,2,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Edmund K.,Istomin D.,49,60,992,848,6,2,6,2,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Sugita Y.,89,41,615,1200,7,6,6,7,7,5,4,6,12,10,3,2,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Sousa J.,6,70,3805,720,6,1,7,5,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Dzumhur D.,Millman J.,30,122,1391,476,7,5,3,6,6,4,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Harrison R.,Cuevas P.,45,34,1115,1345,6,4,7,6,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Mayer L.,1,52,10600,929,6,3,6,4,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman D.,Ruud C.,26,138,1675,422,6,4,6,2,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Baghdatis M.,32,123,1373,474,6,4,6,7,6,4,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios N.,Troicki V.,17,65,2260,800,7,5,6,4,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Mcdonald M.,3,186,4990,277,4,6,6,2,6,4,0,6,8,6,3,2,Completed
6,Melbourne,Australian Open,1/17/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Dolgopolov O.,Ebden M.,37,78,1296,684,7,6,6,3,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Fucsovics M.,Querrey S.,80,13,674,2535,6,4,7,6,4,6,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Ramos-Vinolas A.,Smyczek T.,22,131,1845,441,6,4,6,2,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Kudla D.,5,190,4060,272,6,7,3,6,6,3,6,2,6,3,3,2,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Kicker N.,Lacko L.,93,86,590,621,6,2,7,5,1,6,7,5,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Garcia-Lopez G.,20,71,2050,720,6,3,2,6,6,2,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Mannarino A.,Vesely J.,27,64,1625,815,6,3,7,6,5,7,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,Donskoy E.,25,72,1715,710,2,6,6,3,6,4,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Khachanov K.,10,47,2725,1030,6,4,7,6,6,7,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Monfils G.,14,39,2335,1265,4,6,6,3,6,1,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Goffin D.,59,7,855,3775,1,6,7,6,6,1,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Chung H.,Medvedev D.,58,53,857,884,7,6,6,1,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Sonego L.,31,219,1375,243,6,2,6,2,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Marterer M.,Verdasco F.,94,40,587,1225,6,4,4,6,7,6,3,6,6,3,3,2,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Gojowczyk P.,4,62,4610,827,6,1,6,3,4,6,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Sandgren T.,Wawrinka S.,97,8,583,3060,6,2,6,1,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Struff J.L.,2,55,9605,870,6,4,6,4,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Edmund K.,Basilashvili N.,49,61,992,836,7,6,3,6,4,6,6,0,7,5,3,2,Completed
6,Melbourne,Australian Open,1/19/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,Muller G.,11,28,2615,1490,7,6,4,6,7,5,7,5,,,3,1,Completed
6,Melbourne,Australian Open,1/19/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Rublev A.,3,32,4990,1373,6,3,4,6,6,4,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/19/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Karlovic I.,76,89,686,615,6,3,7,6,6,7,6,7,9,7,3,2,Completed
6,Melbourne,Australian Open,1/19/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Schwartzman D.,Dolgopolov O.,26,37,1675,1296,6,7,6,2,6,3,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/19/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Kyrgios N.,Tsonga J.W.,17,15,2260,2320,7,6,4,6,7,6,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/19/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Dzumhur D.,1,30,10600,1391,6,1,6,3,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Harrison R.,6,45,3805,1115,7,6,6,3,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Sandgren T.,Marterer M.,97,94,583,587,5,7,6,3,7,5,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Mannarino A.,5,27,4060,1625,6,4,6,2,7,5,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,Benneteau J.,25,59,1715,855,3,6,6,2,6,1,4,6,6,3,3,2,Completed
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Chung H.,Zverev A.,58,4,857,4610,5,7,7,6,2,6,6,3,6,0,3,2,Completed
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Fucsovics M.,Kicker N.,80,93,674,590,6,3,6,3,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Del Potro J.M.,20,10,2050,2725,6,3,6,3,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Ramos-Vinolas A.,14,22,2335,1845,6,2,6,3,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Gasquet R.,2,31,9605,1375,6,2,7,5,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/21/2018,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Carreno Busta P.,6,11,3805,2615,6,7,6,3,7,6,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/21/2018,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Schwartzman D.,1,26,10600,1675,6,3,6,7,6,3,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/21/2018,Grand Slam,Outdoor,Hard,4th Round,5,Edmund K.,Seppi A.,49,76,992,686,6,7,7,5,6,2,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/21/2018,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Kyrgios N.,3,17,4990,2260,7,6,7,6,4,6,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/22/2018,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Fognini F.,20,25,2050,1715,6,1,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/22/2018,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Fucsovics M.,2,80,9605,674,6,4,7,6,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/22/2018,Grand Slam,Outdoor,Hard,4th Round,5,Sandgren T.,Thiem D.,97,5,583,4060,6,2,4,6,7,6,6,7,6,3,3,2,Completed
6,Melbourne,Australian Open,1/22/2018,Grand Slam,Outdoor,Hard,4th Round,5,Chung H.,Djokovic N.,58,14,857,2335,7,6,7,5,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/23/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Edmund K.,Dimitrov G.,49,3,992,4990,6,4,3,6,6,3,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/23/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Cilic M.,Nadal R.,6,1,3805,10600,3,6,6,3,6,7,6,2,2,0,2,2,Retired
6,Melbourne,Australian Open,1/24/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Chung H.,Sandgren T.,58,97,857,583,6,4,7,6,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/24/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Berdych T.,2,20,9605,2050,7,6,6,3,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/25/2018,Grand Slam,Outdoor,Hard,Semifinals,5,Cilic M.,Edmund K.,6,49,3805,992,6,2,7,6,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/26/2018,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Chung H.,2,58,9605,857,6,1,5,2,,,,,,,1,0,Retired
6,Melbourne,Australian Open,1/28/2018,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Cilic M.,2,6,9605,3805,6,2,6,7,6,3,3,6,6,1,3,2,Completed
7,Montpellier,Open Sud de France,2/5/2018,ATP250,Indoor,Hard,1st Round,3,Paire B.,Zverev M.,44,53,1110,952,6,4,6,4,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/5/2018,ATP250,Indoor,Hard,1st Round,3,Rublev A.,Garcia-Lopez G.,36,69,1310,755,6,4,6,4,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Taberner C.,Gombos N.,190,137,281,431,7,6,7,6,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Chardy J.,Tsitsipas S.,91,78,605,678,4,6,7,5,7,5,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Berankis R.,Benneteau J.,117,55,498,923,6,3,7,6,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Simon G.,Maden Y.,64,142,815,399,6,1,4,6,7,6,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Khachanov K.,Ferrer D.,49,39,1030,1280,6,7,6,3,6,4,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,De Schepper K.,76,146,690,392,7,6,6,7,6,4,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Millman J.,Sugita Y.,109,41,521,1235,5,7,6,3,6,4,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Bemelmans R.,Hemery C.,121,148,478,381,6,1,6,2,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Mahut N.,Brown D.,105,125,527,467,6,7,2,5,,,,,,,0,1,Retired
7,Montpellier,Open Sud de France,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Medvedev D.,33,56,1375,919,6,0,6,3,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/7/2018,ATP250,Indoor,Hard,2nd Round,3,Goffin D.,Simon G.,7,64,3460,815,6,4,6,2,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/7/2018,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,Chardy J.,36,91,1310,605,6,2,6,1,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Khachanov K.,Berankis R.,49,117,1030,498,6,2,7,6,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Dzumhur D.,Bemelmans R.,30,121,1471,478,7,5,6,4,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Herbert P.H.,33,76,1375,690,7,6,5,7,6,3,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Mahut N.,19,105,2050,527,7,6,6,7,7,6,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Pouille L.,Taberner C.,17,190,2235,281,6,1,6,2,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Paire B.,Millman J.,44,109,1110,521,6,4,7,6,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/2018,ATP250,Indoor,Hard,Quarterfinals,3,Goffin D.,Khachanov K.,7,49,3460,1030,6,4,6,4,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/2018,ATP250,Indoor,Hard,Quarterfinals,3,Gasquet R.,Dzumhur D.,33,30,1375,1471,6,4,6,2,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/2018,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Rublev A.,19,36,2050,1310,6,4,7,6,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/2018,ATP250,Indoor,Hard,Quarterfinals,3,Pouille L.,Paire B.,17,44,2235,1110,6,1,6,4,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/10/2018,ATP250,Indoor,Hard,Semifinals,3,Gasquet R.,Goffin D.,33,7,1375,3460,6,4,0,6,6,3,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/10/2018,ATP250,Indoor,Hard,Semifinals,3,Pouille L.,Tsonga J.W.,17,19,2235,2050,1,6,5,5,,,,,,,0,1,Retired
7,Montpellier,Open Sud de France,2/11/2018,ATP250,Indoor,Hard,The Final,3,Pouille L.,Gasquet R.,17,33,2235,1375,7,6,6,4,,,,,,,2,0,Completed
8,Quito,Ecuador Open,2/5/2018,ATP250,Outdoor,Clay,1st Round,3,Moutet C.,Menendez-Maceiras A.,152,131,361,446,6,4,6,7,6,2,,,,,2,1,Completed
8,Quito,Ecuador Open,2/5/2018,ATP250,Outdoor,Clay,1st Round,3,Martin A.,Dutra Silva R.,156,101,344,531,7,5,6,4,,,,,,,2,0,Completed
